feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,target
0.31312341719299164,0.6675849604766076,-0.4919707178244104,-1.129485577595404,-1.6242553005427145,-1.0416868599108133,0.5266633859198502,0.19847414142865769,0.6683332296061608,0.9712160286346035,-2.5138175987068534,-0.06808462638807167,0
-0.9896592875112686,-0.9166386933635471,1.7260693879397175,-0.9439850153478883,0.5137033874150652,2.1837840636400645,1.3752076391908337,-0.7372515155418313,0.669868037904822,2.244475302471459,0.8835935806112791,-0.8355696987821521,0
-1.3119615453661218,0.46646969093630625,0.3280353081756765,1.1859082554298621,-0.76643070462207,-0.029995229797370973,-1.7737056965975242,2.4795282952009625,-0.42023907486497714,2.210671716414091,-2.1990179153195095,2.0873995561208805,1
0.013652912075056728,0.2516538689865537,-2.7317234776916104,-0.10931625723604081,-1.1985885849738251,-0.8166512562817144,-0.3469102748813223,0.27674914643038956,0.6768882044807154,-0.08717503359957457,-0.1613482860385559,-1.3887632180010083,0
1.746077518294195,-1.3476847999474826,0.4908383015290525,0.2076273980159083,1.0560024487285857,-0.7420770579591897,-1.4589445354940476,0.7591409564260463,1.22638994392192,-3.0810140979431777,-0.2533019184081752,-1.0806634980015695,0
0.28930463587376126,1.1418309277362335,-4.402407861057517,0.15485044831038394,0.2753469762586205,-1.4015145040892025,-0.5360558823289896,3.995297494553607,0.8292736865664673,0.5241886996237803,-2.644273401060502,-3.2553713419800063,0
,-1.47314587664653,-0.7347042799062049,0.5847253470359405,-0.3854585643230588,0.5720868056016362,2.062596008475241,-1.5576701918268814,-0.3069940458834018,2.1323606788934306,1.4428503190676518,1.3049124167117814,1
-0.5842290931920854,3.040686954159441,2.0686741889062077,-1.7073429536495999,0.5005162299587893,2.342706874586616,1.969825927438344,-0.621946378591512,0.6496048651128858,2.9514821479733744,0.2101881751809025,-1.0970345777367574,0
0.32638100784556046,1.361037360932807,1.861885901944785,-1.2638715607337165,-1.1244220107607246,0.11371625486503754,1.3346902410508585,-1.1344807174223595,-1.4899362046402225,0.24186076208567375,-2.229894261292651,-2.2277913021069984,0
0.6984251343843719,0.460197681230041,2.6890356816827525,0.45649803525064586,-1.0103064182585952,2.7350900476062057,-0.2572313388915397,-0.4503384081678881,0.2819343032051621,2.157056365816623,-0.47220580372774945,-3.1861689435308085,0
-0.9454683399946582,1.6100761231896492,-2.1039313044321064,,-0.9252472936798846,2.0166109161581542,-2.0313389428757445,1.0635874394896605,-0.9977562791069342,0.3479760493657702,1.1457912570185007,-6.451058495493268,1
0.5981746029905671,1.299181252629184,-2.8107322237886034,-1.9102541812810507,-1.548129792361311,-1.3841053180104104,-2.1703376239495897,2.0158268666301105,-0.6153873097625132,-0.2563290691513883,-1.6184295090558576,-0.8372487417888554,0
-0.16090493827659874,-1.188384670740071,0.8210209621032927,0.16994471105148284,-2.2789461837275207,-1.0013320581374454,1.0307020534373537,-2.978074940289263,-2.0210023208762435,-1.5178655698754802,-0.9749471702607168,-1.2847845425925284,0
-0.7442433669555713,-0.8257690954681581,-0.5146462333266935,-0.8565019571194227,-1.7105493951439992,-0.9394031529330229,0.25107149193041534,0.334771679231856,-0.14124182106853178,0.9282612198593809,-2.541517525656461,-0.41638323650672093,0
0.16700292169573833,0.7333480071781809,0.04592166700682376,-0.4894669953419908,-0.9310940923004056,-2.2400385186220486,2.9210332089015534,-3.196754439259751,0.038915828017330296,-1.8638257500871704,-0.7350252708359564,1.0541944558248844,0
-0.39506690612720935,-0.07618761129101755,1.785051137198098,-0.3610871633868695,1.0330596340987133,0.7257886861784923,3.225273863839588,-2.008754566686599,-0.6829351063151862,1.0165235346456953,0.6810646108178222,0.8061520846106409,0
0.29203572173090797,2.748782415910065,-2.0175461207879124,-1.0680471383662404,0.5998993074878354,0.18508850478206015,4.02930530082336,-2.266140943299052,2.0603415438368318,2.4771583129152717,2.745349534849365,2.573203014845008,1
0.24618394429596727,-0.9183161373284012,-1.0732340165828034,-1.50860945437971,-2.529575005632287,-2.346580110060553,1.5428928046474166,-2.527708519605869,-0.2308641111979353,-1.0105725166704356,-1.3751091780356766,0.7716433061900281,0
-0.13170025385990994,-0.5914882570709169,1.0789902228808708,0.020692582854259692,-1.6805258462184276,-1.0152768758901616,-2.7860611707427467,1.7307319036936128,-0.3707442202941741,0.3815623316793252,-2.7824997357043344,2.7029353628700523,1
-0.18231470071699332,0.10643541643128884,-2.6354092122973256,-1.5428221490372125,-0.43964593948490294,0.7036882817030955,0.4842046604879555,,-0.6649665113199965,0.9407595733754655,0.31967032075361623,-4.261830930326452,0
-0.8994479762596744,-1.4428885740576936,-0.4205053511175473,-0.21367717058821567,1.2186037633090683,-1.1654988684716436,0.43614954539711737,2.203126839361458,0.35201159109086433,-0.9433235143347842,-2.8009339829871065,-1.972461772818952,0
-0.6855545714835052,-1.4889222560705766,-0.17316178522027292,0.4345400972542903,-0.6976797904990499,0.4631241823500589,0.46620462187244827,,-0.9617624207732018,1.5458941280056004,0.019188267519080204,0.2728383451461469,0
,0.8340554518493689,2.1668326528365824,1.1672907173837799,-1.2199659318093257,-0.6727931400849751,2.1757250314452543,-2.6968766366775805,-1.2665388289449717,-1.3842856843196243,-1.951174453483831,-2.177236576443449,0
-1.2006437323210952,-2.0813413886427115,-2.6181410931681257,-0.24682333047655725,-0.18379087834185703,-0.8519088521089692,0.34258102247995703,0.42492717577692113,-0.1304148268171117,-0.6063434349598225,-0.10145546683471562,-1.959465820027003,0
-0.20822270961275288,-0.5363460269565219,-0.5042476721350551,,-1.785383461978391,-1.8098788448483958,-0.9237245768612223,-0.42710527865433473,1.8286252624418249,-1.632859873593259,-1.6484639952378641,0.19513457371549547,0
0.3796100564144805,-0.836187114538325,-0.48082293967510115,0.8600850677428203,-2.854900374533816,-1.1783471864722754,1.148388796254179,-1.263116296541979,0.5553796561497687,0.8663105411271131,-2.6164108493754465,-0.8971914748733736,0
-0.42967612707459496,0.31537289612739006,-1.616880219982091,1.0243517898599654,-1.582184541665482,-0.9109851327679306,-3.3556729372183556,2.5177560618517596,0.9422300175678358,-0.09573066257304974,-1.7839033053283835,-0.09173667687514742,0
-1.4912278313904628,-0.3998226835954676,3.2365268546102177,-0.27110969264679446,1.26295215880968,3.328502053925268,2.1370945880155627,-0.7337824730361693,-0.01568796675693795,3.069939422351746,0.7588453309135594,-1.7709787291376144,0
0.8718445698740908,0.0492974252171587,0.08888925799479663,,-1.723972360527045,-1.5999927453794645,-0.8956204362151218,-1.7838670926521547,0.17215866960644105,-2.7297126934473432,-0.3172752620680541,0.2514753944795607,0
0.915529791724743,1.2640501705071647,-4.996062648871275,0.7985049046156689,0.10991256139578542,-1.6710535228472463,-2.171302213644374,3.4911200827409483,1.211265496493013,-1.004281867035501,-0.7441155258294314,-1.958697366481608,0
0.6642752042571255,0.22238781413469702,-0.6797489358287224,-0.4864926155454853,-2.0623343001564676,0.4547867207558239,-0.47157418374756066,-2.2935736316325963,-0.548853859632253,-0.7921125357152345,1.4858297186576457,-2.2931914321900257,0
-0.5495445908100448,-0.0809879094021674,-1.394739348827951,-0.1975293374691683,1.7396645672214115,-0.28697186179414785,-1.0969229941411207,3.4048573573863377,-0.13609645868164935,-0.8978419090225883,-1.5308992474764798,-3.0608384187648787,0
,-0.014944079421074246,2.2069962778881806,-0.28121246228828845,-0.25618163116740067,2.0461237003329895,2.4784872396906605,-1.7609686724741198,1.1932422751414316,2.4652317279341887,0.05127993990407109,-1.6658959757580545,0
-0.28509551582833836,-0.4725008930849044,0.708425813422253,-1.7606364433375037,-2.2787002187804983,-2.3657375318257134,1.8277717550160286,-2.8556134494563725,-0.4990082644297892,-1.368606032415487,-2.1527611760265573,1.3007360467143303,0
0.7004970631581634,-0.7546043823932729,0.6204440729606964,-0.003912509295078522,-1.8126435778571954,-0.5897993784540082,3.0608175546396303,-4.234496164534117,1.8680329249591099,-0.38302114289952205,0.29431952918272697,-0.3267335882466593,0
-1.066363075384819,-0.06695889031524577,2.628169699642417,1.3010966934656216,0.6004391614803026,0.6678018306591899,0.31133971380508907,0.16156663527140022,1.6627772891794692,-0.2980163958989339,-1.4993240999261317,-1.5597289462102695,0
,0.8935422058891094,-1.039961069392945,-1.0903921988074388,-3.143823950427579,-0.3450534160267107,-3.010683872308749,-1.656247020360363,0.22731379549231806,-1.4337996620889117,1.468650797966495,0.12352374560620705,0
0.05539691178333415,0.43504837164044435,2.2219496563566103,1.278873764700375,-0.4453996774867447,2.3286114270239273,0.9328398635114634,0.21100769608317857,-2.358464142207465,3.062698132025394,-1.3591249605692892,-2.6452729513914597,0
0.24477484111169842,-0.2491210034887189,-2.8432432308960127,-0.7683234936966282,0.6135545500412669,-0.3824830104505888,1.4706292850700353,-0.4306088249053047,-1.6865702430814355,-1.1444289180523675,1.1104213980446853,-3.4782774068010673,0
-0.22676079665014473,0.6726128910898425,-0.5943283053423924,-1.079161816904492,1.5156969464669587,-1.9020009159658162,-1.8580953880688615,3.707896060045022,-2.204482050880324,-2.4389762217556914,-3.1380412312623216,-1.0412980063280153,0
-0.08755354645343943,-0.23307719205082192,0.4338587054957803,-1.4512192162599356,-0.07600724663207481,0.44051523816555316,-0.4103500593108831,2.3932020103418297,-1.1216462365331947,2.2235080270776093,-2.5611866883124534,-0.5363051343448646,0
,-0.15935857475646428,-0.3212631812536336,-3.0105225163135167,-1.6626885845502635,-1.1237119026091846,-1.8815533909245092,0.925964406115687,1.7226276607045492,-0.6143162762708922,-2.077216647414223,-0.06743016386685707,0
0.0011609867208726128,0.6917051136079876,1.2270185620496186,-1.0025419620049292,-2.2466636824640247,0.24656100542181641,-0.9295397876057432,-1.6091576934268592,-0.19861572287846402,0.6059109783743466,0.08035320628730291,1.5347166357221875,0
0.6867754890476648,0.9194084287536471,-0.3350246936651351,-0.6280978350797833,-0.603830133878863,0.840016387295323,0.33464718306190355,0.8294785096345746,-0.09955068318496844,2.936864357474631,-0.6243595235384868,0.3952630309690699,0
-1.2883514192040415,-1.07050813463542,-0.06289967198677249,,-1.715206504200294,-3.1513984464771,1.428040825802822,-2.7467318568258277,0.3285631151875155,-3.327913096969225,-1.7926245623212549,0.6446689142338784,0
-2.1767797009718484,0.394111930370858,-1.503306197507149,,-0.6346922016653689,-1.7312397121152936,-0.670270867542798,0.5073258455316164,-0.11885248202077078,-1.6368473694434078,-1.1856112074831893,-0.35803448300853635,0
0.09808045027979402,1.0288491536095945,-1.6353031772084419,0.9084451656457725,-1.5335234536719504,-2.3689210297102252,-0.5987303465098827,1.0429019292581203,-1.5075851347639375,0.006989586571258588,-2.5490281644626784,2.1285098335126356,0
,0.016440928619381696,0.25696707835334387,-0.5506808466567625,-1.9221474844600541,-0.47002068310815037,-3.3146054877016544,2.099038907232511,-0.15994214829883396,1.7726437030374524,-1.7708262853493655,3.912998551356641,1
-0.22836079265763917,0.23154106881380565,-0.91083234038062,0.8324005385905596,-0.903672534254059,0.9996175015898774,0.2889641290663927,0.3390024037593433,-0.18707426992272058,3.2582831320924943,0.37621549040178137,1.0096474539697105,0
0.9491660702381609,-1.2117682074893643,-1.7336616087980943,-0.8123813546900387,0.8587512714902559,-0.5590689103383258,2.3439801258144852,,-0.6118288167399027,1.368297927800781,1.371844587758053,2.859611023307812,1
-0.47740623159781603,-1.3743992484741285,-1.6880897095869765,1.0458029156995154,-2.2009270258797016,-0.6449365862271096,-1.159884826270101,-1.2767465301836178,0.21087235851051478,-1.3480770151181478,0.548796486423444,-1.7080738108781026,0
1.4103123065906453,-0.5335453373840537,-1.7705613300688092,1.6003972988892943,-2.290659161705381,0.6454845752419406,-2.177400590743402,0.6585061353440752,-1.0011375578851496,1.1395402842415163,0.007221572574889423,-2.0506967503286875,0
-0.8097605415999324,-0.8054016700655807,-0.3223901043019547,0.95586060652498,-2.8277280329122183,-0.8050397730766836,-1.3284656654038502,-1.6977224459624376,0.4931175272160051,-0.8742663525754585,-0.11987049119920368,0.30405176373468557,0
1.6056901078208434,-0.8753235675910453,0.9852493347240201,1.8387545009121138,-0.4296610423914161,-0.5744074273030857,-0.013798765597200169,,-1.14820729197171,-2.1103217760801587,-0.4153672236524679,-1.223346255359297,0
1.4380287218732621,0.0688746395137692,3.113538749802168,-0.48280068868494963,-1.2728919075013225,-2.7828182539457824,0.9349942366159336,-3.752872703180617,-1.4437183695950546,-4.420697314361506,-1.5740359288621564,2.412118829771669,0
-0.2368520491221783,-0.13419768928545298,0.7676340823520839,-1.7782027275658474,-1.099317300127614,1.4519469560277365,0.10309094712859779,-0.3710753228706841,0.5339807974186639,2.1349578632556936,-0.13086347101841744,-1.0543729461934732,0
-1.0300950764894898,0.14663258764617476,2.720146019976398,2.0988412303524395,-1.329283025632943,2.0316498901385636,1.297161466408574,-1.9505714903977442,-0.6581752741371039,1.516887680564344,-0.6703562138660543,-3.3332152874641086,0
-1.3184013824734664,0.6009137824153344,2.050676682378305,-1.3882924314848524,-1.81989370590175,1.5016810323411405,0.8289142735470287,-1.249882444818602,-0.940977261282717,2.867522347000878,-0.933373300602077,-0.2751874165050947,1
-1.571489187576273,-1.6455122451253463,1.105519424388803,0.924098128840789,-1.072195147507539,-0.35166679633055836,0.5979101747388078,-0.49355568243605463,-0.2418179125289801,0.12531154408380685,-2.0529798386938696,-1.008896500488798,0
-0.27483237805722727,0.3705020108280917,-1.5295530168669549,-0.28168832078912964,-0.07019960815413617,-1.7156485681764353,-1.257648524598527,0.1017572693307339,0.047888782675214944,-2.9446506106082375,0.22580706600943135,-0.030706659214397414,0
0.6690752544963648,-0.42093356458376585,-2.591175053516639,0.7824660218746737,1.3000086522872918,-0.849795879803196,4.310000792013229,,0.13945246602919717,0.7709417692706847,3.2050265606734136,3.217045930749785,1
0.01069331179648031,0.3544065674743389,-1.1076342967000625,-1.0109969600760071,-1.6717747852135396,-0.10591704044231004,-3.1143388085903254,1.3627029802806156,-0.11359692763474837,-0.2061138632681625,-0.534452348276065,-0.8105271323230845,0
,0.9867616174828228,-1.1267784386603363,-0.8600024751223019,-0.7386076572646483,0.6458014490617632,2.1342468901604414,-1.9421774096991997,-0.12148710544041103,2.2498809226188548,1.8281922746809274,1.0992378735059938,1
1.0468009034913464,0.14731885903139533,-1.8695849008970922,-0.7802171481376415,-0.5451193289783319,-1.6184627779686962,2.625036194768678,,0.08208689962743151,-0.8562821747656376,-1.6313401697512235,-2.7300199537244882,0
,-1.2158439828253684,0.33216956278254983,-0.9396095170978495,-3.157928581049586,3.886145846667707,-0.7040655701915446,0.6925362569232739,1.8129072206587489,6.419329674746402,-0.8235370979693697,-3.9201564412042247,0
0.11502556634280714,1.0087625071331352,1.6214846190566128,0.2109261619639301,-0.2184029841941969,-1.7923237120856335,-1.2779890991904006,-2.4883747078153498,-0.8121571305340674,-5.173182558732119,1.0114371355256218,1.4862285613165818,1
-1.1032927428246264,0.24846242113129152,-0.701185973982893,-0.9043951229546204,-0.6459181055999488,-1.8723211830186246,-0.012911702255531954,-0.1724244961819141,1.2195329359482587,-1.7049543095050517,-1.3996663145445531,0.2790740185726621,0
-1.335322538755505,-1.0425831535338261,-1.5330741683778273,-1.2209505709988706,-0.7234915367676437,-1.331767389517218,-0.7998740458056237,0.4337746774491067,-1.82719593747126,-1.47961891129123,-0.8696344020756708,-0.9973253073447648,0
-1.528587982263667,1.557186632376758,1.7119935051669009,1.6688080813007051,-0.4660885071332991,1.5355945471053651,2.1634958643807503,-1.690262984571385,0.21856888887371573,2.023235845597304,-0.019545710769272362,-1.291834249961322,0
-1.8206594931993039,-0.22909010338315364,-1.037789874067962,0.3205064125986378,-1.0983048700586924,-1.4551592182605977,-0.3737221792953329,0.30805500672954234,-0.4700451851548686,-1.1635429400410646,-1.827516700176829,-1.228731870301397,0
-0.6183968529606526,0.2068825297567905,-1.1009123133930672,-1.2353339793034797,0.9742365166168891,0.4433711953425485,-0.38118484728976143,0.26411386271088205,0.12872868073964833,-1.5222567219430507,1.3356675719597573,-2.9857556826730236,0
0.1212437318203795,-0.5546668745880683,1.1545660859880793,0.5958318645105473,-0.6694189417713876,0.7689022306987954,-0.8747297964904566,,1.0430425268363819,0.9684881914015335,0.2563619663336343,1.1970784984413387,1
0.2769943311191006,1.7037271546972377,-0.8959805483376824,-0.5167675675462897,-0.6232853720557375,-1.5973226613929945,1.5026276653646757,-0.7539961092861883,-0.6825400461535457,-1.1718434962721307,-1.6201831743916233,-1.3446409493211662,0
,-1.3126605607992783,-0.6078207006220417,-0.05191835877606092,-0.9805906492847318,-0.3662823252722004,-1.4390534834686464,2.1834884563175168,0.27194059094054035,1.2564594949140604,-2.339415757721939,-0.1599021395074688,0
2.7859119139940556,0.9818219444386037,-0.6075918505354332,0.9427637251523103,-0.2035789169092933,0.13493306014616238,-2.997283398135701,4.5015176222378415,0.31988796785441165,3.074374891221135,-2.269256182330203,2.816475080074672,1
1.3150480595242016,-0.5696300765463775,2.512353344916386,0.23151877204646154,-0.010304504823990368,1.3730688715169328,1.471458679299229,-1.3690648660516114,-0.3152781874521438,0.7506928179018524,-0.3711302909897797,-1.7528393647481288,0
-0.7418206417017582,-0.12735766812111177,-1.2479303748419788,1.4395979274301354,0.6584455734439543,-1.545694693594015,3.0199140153369104,,2.1427110344641864,-1.9473788860837868,2.2220496362935824,1.7712630352330603,1
0.3339450479990393,-0.379907966540577,3.455659131783274,0.908222524091729,2.978720181973257,2.6266711750439757,-0.5185896858961356,2.7137645728524724,0.4586004538776307,1.6215772850932355,-0.5891509729075235,-0.9462827264135665,0
0.020013805001610485,0.7536442816334635,2.831167530329874,-0.7966125696279787,-0.8379385481253228,1.8871283780538461,1.835371599048345,-2.0686229456265486,1.4673759883276782,1.3850659615837428,-0.5551481356652754,-2.9017395687754504,0
-1.4473960920589406,-0.5420835550478789,0.11889429666925255,0.9662787392346717,-1.1450618347211388,0.855618567829477,1.2810715387177358,-0.9640697452203859,-0.5687057065970534,2.420033723331726,-0.06357962086972946,-0.06112565402984038,0
1.2559370400156968,0.5745617175367154,1.9687422433638198,-1.1354323090305687,2.2069613608249057,3.0881184170543285,0.5585110849068932,1.2144102429624877,-0.28207705687634865,3.1433896106191694,1.4447316305530484,0.062014046867946426,0
0.3995468410157058,-0.14981071874579097,-1.6142750972386433,1.2614989908023837,-1.5572347717935466,-1.353543188686312,-2.6649077777439842,1.1791682338848837,0.17436758776830327,-1.5030217145984988,-1.1603665267092673,-0.5815590197731815,0
-1.6964581544464707,-1.2988035540518614,-3.4362829453868375,0.0630776754292401,-0.41752478813448113,-0.09085481592495719,-3.15259783933775,3.6128642393394896,-1.5730085426495004,0.12739286741539213,-0.7139442527647244,-2.953680692080362,0
-0.1875038837287729,0.9955185771629596,-0.20876927538739576,-0.1371005223902222,0.9548317508527675,-0.14412176668629562,-3.797459404569313,5.868990552941694,-1.066653368918774,2.3967050156466034,-2.6752329609135113,3.5961987946894407,1
-1.7420539417718304,1.075103453808939,0.8239373826442924,-1.3109120070721598,-1.2633221797323309,1.205604406253697,1.2724741611596746,-0.9385629785102838,-0.6579581276655113,2.4212681229374313,-0.6473456411796645,-1.2553209128362215,0
0.775765385282725,-1.0832016831846014,-0.16404501733532972,-0.8825972861435134,-2.400298964170366,0.887324213029098,-0.5654473407204921,-0.8703246321790246,-0.7834881283458742,0.8628091823277688,-0.5654179490082535,-3.289195110469854,0
0.7164302036574001,1.1557327121208922,1.6111391159647657,-1.0593406872748266,-0.7416819429990593,1.3065543846276184,2.0628598899560227,-1.7767963170834244,0.9191861536769533,1.8713307551211824,-0.20932058824052868,-1.2253548773734817,0
